bos_taur	M_Mm	 200675	   18	 4253.8	 286460	-3.9796	 0.1763	  64.56	  58.88	 0.7968	-146.96	1381.06	 0.9640	     1.7361e-05	     3.6836e+06	     3.6837e+06
botrbotr	F_Ba	  86006	   17	   69.4	    427	-1.6645	 0.9090	 -26.59	  85.88	13.6759	 -10.63	  86.79	 1.7763	     3.2925e-04	     6.5926e+05	     6.5932e+05
botrcine	F_As	  26333	   22	  165.2	   1016	-2.3340	 0.4764	  31.90	  21.22	 3.4319	-123.63	 248.10	 3.0474	     3.7836e-04	     2.8298e+05	     2.8304e+05
botrdoth	F_As	  34951	   37	   82.0	    752	-1.9949	 0.7111	 -21.32	  74.58	12.4251	 -78.18	 193.07	 2.7762	     6.9145e-04	     3.2092e+05	     3.2098e+05
bracdist	P_Mo	 128580	   16	  486.0	   6771	-2.8440	 0.4405	-2607.2	2696.55	177.827	-133.93	 424.76	 1.6903	     1.1040e-04	     1.6846e+06	     1.6847e+06
bracstac	P_Mo	 120667	   16	  481.5	   5977	-2.8421	 0.4461	-2606.9	2696.76	173.743	-177.83	 478.26	 1.8408	     1.1713e-04	     1.5807e+06	     1.5808e+06
branflor	M_Ch	 167149	   16	 1053.8	  28708	-3.4059	 0.4536	-2544.6	2883.30	16.2175	-153.29	 781.56	 1.2994	     3.9622e-05	     2.6218e+06	     2.6218e+06
brasnapu	P_Eu	 389377	   20	  171.6	   4802	-2.3955	 0.6224	-230.64	 312.84	26.5143	 -60.59	 247.86	 1.9206	     7.4339e-05	     4.2995e+06	     4.2996e+06
brasoler	P_Eu	 200096	   19	  176.7	   4870	-2.4033	 0.6099	-230.47	 312.83	26.4851	 -56.78	 239.13	 1.9079	     8.8937e-05	     2.2192e+06	     2.2193e+06
brasrapa	P_Eu	 165383	   16	  159.6	   2056	-2.3635	 0.6199	-230.77	 312.59	28.0622	 -72.89	 241.82	 1.9882	     1.1290e-04	     1.8008e+06	     1.8009e+06
brugmala	M_Ne	 155898	   16	  341.7	   2310	-2.7947	 0.3107	  41.38	  72.98	 1.2476	-218.79	 425.80	 3.8206	     7.4614e-05	     2.0082e+06	     2.0083e+06
brugpaha	M_Ne	  61492	   16	  344.2	   1570	-2.7946	 0.1478	  31.11	  66.01	 2.1003	-223.76	 421.84	 3.5755	     1.0904e-04	     7.9168e+05	     7.9174e+05
brugtimo	M_Ne	  60134	   16	  331.8	   1395	-2.7689	 0.0939	  24.45	  59.90	 3.4353	-229.12	 418.10	 3.8294	     1.1357e-04	     7.6647e+05	     7.6653e+05
bubabuba	M_Mm	 198444	   30	 3925.7	 238671	-3.9466	 0.1872	  64.89	  57.71	 0.7860	-158.95	1362.44	 0.9955	     1.8445e-05	     3.6067e+06	     3.6068e+06
bucerhin	M_Av	 106196	   24	 1934.0	  37651	-3.6527	 0.0834	  64.20	  38.47	 1.1657	-187.66	 931.98	 1.4077	     2.8666e-05	     1.7868e+06	     1.7869e+06
bursxylo	M_Ne	  70281	   28	  257.1	   4398	-2.5427	 0.3455	  -5.79	  42.60	11.1091	  54.47	  15.87	 1.0607	 0.3139	 -88.80	 355.97	 1.7337	     1.8044e-04	     8.2346e+05	     8.2356e+05
bysscirc	F_As	  30227	   16	   79.6	    773	-1.9563	 0.6397	  34.47	  16.41	 3.3295	  -7.79	  85.27	 1.9286	     3.1290e-04	     2.7234e+05	     2.7240e+05
cadospec	F_As	  51045	   16	   81.3	    613	-1.9611	 0.6109	  34.73	  16.01	 3.1562	 -11.63	  86.22	 2.1962	     2.4726e-04	     4.6129e+05	     4.6136e+05
caenbren	M_Ne	 127822	   16	  218.4	   8936	-2.3240	 0.5333	  -8.29	  54.37	17.1695	  -3.87	 159.29	 1.1250	     2.1134e-04	     1.3658e+06	     1.3658e+06
caenbrig	M_Ne	 183393	   16	  328.7	   7674	-2.4364	 0.5268	  10.26	  35.64	10.6458	 -85.77	 318.97	 1.4240	     2.6690e-04	     2.0550e+06	     2.0551e+06
caeneleg	M_Ne	 220356	   18	  341.0	   6996	-2.5133	 0.5245	  31.09	  15.83	 3.5991	 -62.82	 312.02	 1.4587	     2.4273e-04	     2.5444e+06	     2.5445e+06
caenjapo	M_Ne	  81387	   16	  619.0	  16931	-2.7378	 0.5130	  29.42	  18.39	 3.1388	 -91.30	 482.34	 1.2834	     1.2395e-04	     1.0228e+06	     1.0229e+06
caenrema	M_Ne	 249285	   16	  182.6	  10794	-2.2854	 0.5628	 -40.67	  86.98	25.6635	  -6.68	 153.49	 1.0497	     3.0831e-04	     2.6190e+06	     2.6191e+06
caliorie	F_As	  18913	   37	   85.2	    679	-1.9906	 0.6797	  25.07	  29.14	 4.3666	  -7.04	  99.02	 2.1456	     5.1260e-04	     1.7333e+05	     1.7339e+05
calipugn	M_Av	 174815	   28	 2542.2	  98446	-3.7737	 0.0872	  57.25	  38.83	 1.7943	-129.91	 927.01	 1.1152	     1.8696e-05	     3.0550e+06	     3.0551e+06
calljacc	M_Mm	 185121	   17	 4934.3	 309192	-4.0429	 0.1963	  65.87	  73.46	 0.6904	-226.19	1705.47	 1.0015	     1.7580e-05	     3.4507e+06	     3.4508e+06
callmili	M_Ch	 158101	   17	 2326.8	  79730	-3.7511	 0.0492	  57.75	  44.97	 1.9285	 -84.65	 850.96	 1.1551	     2.1361e-05	     2.7316e+06	     2.7317e+06
calocorn	F_Ba	  50367	   16	   57.9	    433	-1.5423	 0.8655	  27.25	  23.27	 6.4849	 -14.97	  85.83	 1.9805	     5.9552e-04	     3.5752e+05	     3.5758e+05
calopulc	F_As	  21698	   47	  116.3	   1056	-2.2189	 0.8552	  37.63	  26.61	 1.7950	-125.49	 341.50	 2.9291	     3.0883e-04	     2.2174e+05	     2.2180e+05
calovisc	F_Ba	  49544	   16	   56.1	    387	-1.4390	 0.9034	   8.48	  41.76	12.5456	 -13.48	  81.77	 1.8471	     5.0108e-04	     3.2832e+05	     3.2839e+05
calyanna	M_Av	 131925	   22	 2066.4	  69743	-3.7042	 0.0877	  56.40	  36.15	 1.8076	-118.01	 848.57	 1.1798	     2.4657e-05	     2.2498e+06	     2.2499e+06
camebact	M_Mm	 164649	   29	 3303.9	 141614	-3.8819	 0.1810	  66.90	  57.36	 0.7476	-221.02	1338.11	 1.1166	     2.1423e-05	     2.9457e+06	     2.9457e+06
camedrom	M_Mm	 148809	   29	 3334.0	 140268	-3.8856	 0.1742	  66.74	  57.23	 0.7554	-220.85	1338.22	 1.1184	     2.2279e-05	     2.6663e+06	     2.6664e+06
cameferu	M_Mm	 178184	   22	 3327.5	 134609	-3.8814	 0.1735	  65.37	  57.29	 0.7975	-219.27	1338.86	 1.1228	     2.0814e-05	     3.1886e+06	     3.1886e+06
camesati	P_Eu	 380993	   30	  192.9	   3818	-2.4389	 0.6698	  13.31	  76.42	 5.3490	-171.96	 414.36	 2.5626	     1.2365e-04	     4.2818e+06	     4.2819e+06
campflor	M_In	  73952	   29	  755.6	 116625	-3.2112	 0.3011	-2617.3	2698.57	166.955	  39.68	 266.77	 0.8119	     8.6844e-05	     1.0916e+06	     1.0917e+06
candarab	F_As	   1811	   19	  205.5	   4863	-2.6170	 0.1773	-2610.1	2683.57	311.305	  -2.03	  88.85	 1.2741	     2.2178e-03	     2.1828e+04	     2.1867e+04
candcase	F_As	   1014	   20	  157.5	   3601	-2.4764	 0.2222	-128093	128145.	24599.4	  -0.99	  74.46	 1.3002	     2.1632e-03	     1.1572e+04	     1.1607e+04
candtanz	F_As	   1372	   19	  159.4	   3150	-2.5138	 0.1398	-128095	128142.	24599.4	  -2.27	  74.87	 1.3756	     3.5542e-03	     1.5873e+04	     1.5910e+04
candtenu	F_As	    707	   16	  169.2	  64993	-2.6270	 0.2108	-128093	128144.	24599.4	   2.61	  75.35	 1.0157	     2.8118e-03	     8.5532e+03	     8.5852e+03
canilupu	M_Mm	 215815	   30	 4370.5	 304062	-3.9902	 0.1731	  66.41	  58.94	 0.7424	-147.95	1380.74	 0.9579	     1.6114e-05	     3.9725e+06	     3.9726e+06
capitele	M_An	 137273	   16	  264.3	  17754	-2.4642	 0.5434	  -6.18	  58.33	13.4742	 -12.74	 213.85	 1.0202	     1.1653e-04	     1.5513e+06	     1.5513e+06
caprcaro	M_Av	 109525	   30	 1925.8	  34450	-3.6466	 0.0860	  63.75	  38.59	 1.2011	-206.61	 962.91	 1.4541	     2.9508e-05	     1.8407e+06	     1.8408e+06
caprhirc	M_Mm	 126573	   16	 4172.3	 221729	-4.0097	 0.1945	  64.78	  73.74	 0.7511	-226.57	1705.24	 1.0637	     2.4487e-05	     2.3245e+06	     2.3245e+06
capsgran	P_Eu	 108592	   16	  174.1	   1451	-2.3595	 0.6064	 -28.98	 116.60	10.0421	 -85.74	 258.66	 2.4466	     1.3358e-04	     1.1791e+06	     1.1792e+06
capsowcz	O_Op	  62842	   17	  141.2	   1392	-2.3422	 0.8016	-2613.5	2704.29	128.442	-266.48	 502.99	 3.0740	     2.3215e-04	     6.7887e+05	     6.7893e+05
capsrube	P_Eu	 115139	   16	  176.6	   1277	-2.3710	 0.5885	-2261.4	2349.18	202.427	-139.83	 313.47	 2.9203	     1.5394e-04	     1.2571e+06	     1.2572e+06
caricris	M_Av	 113945	   27	 1991.5	  35812	-3.6659	 0.0829	  65.05	  38.15	 1.1255	-229.19	1010.08	 1.4593	     2.8128e-05	     1.9236e+06	     1.9236e+06
caripapa	P_Eu	  83870	   21	  519.9	   6761	-2.9527	 0.4012	  42.82	  50.40	 2.5222	-195.30	 505.19	 1.8234	     7.4571e-05	     1.1400e+06	     1.1400e+06
cateangu	F_Bl	  23330	   16	   90.9	    901	-1.9551	 0.8268	-2607.2	2681.70	288.920	 -55.14	 159.12	 1.9687	     3.1289e-04	     2.1000e+05	     2.1005e+05
caviporc	M_Mm	 196945	   24	 3547.6	 197088	-3.9076	 0.2079	  63.43	  53.95	 0.7780	-177.25	1368.69	 1.0331	     2.0892e-05	     3.5415e+06	     3.5416e+06
cenogeop	F_As	  35730	   16	   80.5	    753	-1.9821	 0.6602	  31.13	  22.22	 3.6553	 -13.71	  90.87	 1.9752	     2.5699e-04	     3.2607e+05	     3.2613e+05
cephalbi	F_As	   2744	   16	  108.7	   2170	-2.3014	 0.3563	-128091	128147.	24599.4	  -3.07	  72.14	 1.4254	     1.6503e-03	     2.8957e+04	     2.8999e+04
cephcinc	M_In	  78268	   16	  406.6	  63198	-2.8206	 0.5304	 -68.78	 143.45	11.3930	  12.94	 277.49	 0.8359	     1.0466e-04	     1.0182e+06	     1.0183e+06
cephfrag	F_As	   2495	   19	  106.7	    979	-2.2244	 0.4018	  12.24	  43.19	 7.9968	 -30.63	 103.02	 2.0946	     1.7311e-03	     2.5564e+04	     2.5604e+04
cerabiro	M_In	  79895	   29	  605.4	 172389	-3.1267	 0.3859	-2616.7	2699.49	162.678	  91.26	 204.33	 0.7134	     8.0169e-05	     1.1495e+06	     1.1496e+06
ceracapi	M_In	  92437	   16	 1700.7	  88822	-3.1613	 0.4393	  20.75	  43.57	 4.8525	  25.18	 353.28	 0.5662	     5.8169e-05	     1.3628e+06	     1.3629e+06
cerasimu	M_Mm	 183868	   29	 3816.5	 209100	-3.9383	 0.1872	  65.78	  58.67	 0.7557	-176.53	1385.69	 1.0302	     1.9820e-05	     3.3334e+06	     3.3335e+06
cerasolm	M_In	  59021	   29	 1052.6	 106263	-3.3227	 0.2617	  10.69	  64.88	 5.2952	   5.64	 379.77	 0.8860	     6.6210e-05	     9.0204e+05	     9.0210e+05
cercatys	M_Mm	 231437	   23	 5415.6	 394824	-4.0850	 0.2010	  63.57	  79.31	 0.7223	-209.83	1799.61	 0.9572	     1.5648e-05	     4.3582e+06	     4.3582e+06
cerczeae	F_As	  15867	   18	   82.9	   1031	-2.0091	 0.6374	  32.70	  20.94	 3.7446	  -4.37	  83.45	 1.6980	     4.0423e-04	     1.4691e+05	     1.4697e+05
cerisubv	F_Ba	  69822	   16	   62.3	    596	-1.6540	 0.8626	   5.48	  47.84	10.0502	 -15.46	  91.32	 1.7333	     2.6508e-04	     5.3207e+05	     5.3214e+05
cerrunic	F_Ba	  68821	   16	   63.8	    529	-1.6484	 0.8822	   5.85	  48.80	 9.4720	 -15.40	  92.25	 1.7671	     3.1544e-04	     5.2172e+05	     5.2178e+05
chaeglob	F_As	  22103	   19	  157.2	   1154	-2.3365	 0.7145	  42.40	  19.33	 1.4151	-147.00	 322.29	 3.3376	     3.6075e-04	     2.3758e+05	     2.3763e+05
chaepela	M_Av	 130951	   30	 2188.4	  69430	-3.7321	 0.0929	  58.23	  39.63	 1.4307	-130.96	 926.51	 1.2038	     2.3698e-05	     2.2481e+06	     2.2482e+06
challong	F_As	  42864	   16	   71.7	    594	-1.8688	 0.6777	  30.43	  19.98	 4.3239	  -8.88	  84.07	 2.1103	     2.7738e-04	     3.6862e+05	     3.6868e+05
charvoci	M_Av	 134886	   23	 2328.0	  78566	-3.7560	 0.0767	  58.24	  39.64	 1.5596	-130.96	 926.51	 1.1742	     2.2786e-05	     2.3348e+06	     2.3349e+06
chelmyda	M_Rp	 153341	   30	 3904.4	 162464	-3.9896	 0.0790	  65.21	  64.09	 0.8067	-186.43	1425.12	 1.1066	     1.8629e-05	     2.8093e+06	     2.8094e+06
chenquin	P_Eu	 199117	   23	  791.1	  13058	-3.0864	 0.4340	  40.77	  54.01	 2.5836	-165.70	 650.24	 1.5684	     4.9369e-05	     2.8252e+06	     2.8252e+06
chilsupp	M_In	  15828	   17	 1013.8	  12997	-3.2792	 0.1901	  47.57	  34.95	 2.8941	-184.65	 634.27	 1.6757	     1.6851e-04	     2.3782e+05	     2.3787e+05
chinlani	M_Mm	 191543	   21	 3973.8	 233113	-3.9534	 0.1895	  63.15	  56.46	 0.7867	-173.25	1420.64	 1.0078	     1.8928e-05	     3.4893e+06	     3.4894e+06
chioapob	F_Ba	  50790	   17	   51.8	    326	-1.2953	 0.0684	   5.44	  47.78	 1.3541	-982409	9824096	3512329	     1.4312e-03	     3.0274e+05	     3.0280e+05
chirtent	M_In	   3369	   16	  361.9	  12395	-2.7070	 0.5169	  44.43	  18.33	 2.2772	 -64.37	 348.85	 1.2769	     6.8444e-04	     4.2153e+04	     4.2196e+04
chlamacq	M_Av	 108508	   30	 1942.6	  34105	-3.6568	 0.0901	  67.02	  40.18	 0.9904	-229.86	1009.37	 1.4812	     2.9405e-05	     1.8252e+06	     1.8253e+06
chlarein	P_Ch	 133509	   19	  313.6	   1217	-2.6884	 0.6938	-198.65	 366.39	 4.8428	  61.22	 191.60	 2.4097	     1.0209e-04	     1.6520e+06	     1.6521e+06
chlosaba	M_Mm	 228499	   25	 5226.5	 348849	-4.0680	 0.1966	  62.96	  72.24	 0.7724	-221.07	1796.49	 0.9743	     1.6444e-05	     4.2830e+06	     4.2831e+06
chlovari	P_Ch	  70093	   16	  219.6	   1410	-2.4771	 0.9046	-2834.6	2983.37	61.6609	 -90.74	 295.98	 1.7993	     1.4244e-04	     7.9941e+05	     7.9947e+05
choiveno	F_As	  52355	   16	   86.2	   1224	-2.0498	 0.0855	  13.86	  32.33	 0.8237	  37.20	  23.80	 1.8062	     2.7424e-04	     4.9445e+05	     4.9451e+05
choncris	O_Rh	   5747	   12	  168.9	   2953	-2.4809	 0.4127	-312.18	 380.01	11.3090	  61.37	  62.73	 1.5409	     1.6811e-03	     6.5726e+04	     6.5773e+04
chromeso	O_Cr	     16	   50	   75.0	      9	-1.7922	 0.9342	  30.27	  29.98	 3.5537	   2.60	 106.30	 1.6735	     5.0685e-02	     1.3666e+02	     1.4207e+02
chroveli	X_xx	 117164	   28	  517.6	   4469	-2.9863	 0.6721	-7541.1	7817.88	60.2641	  46.70	 387.87	 1.7157	     9.0071e-05	     1.6113e+06	     1.6114e+06
chryasia	M_Mm	 168999	   30	 5054.5	 390160	-4.0085	 0.2062	  67.29	  55.10	 0.7017	-195.46	1519.22	 0.9281	     1.9436e-05	     3.1366e+06	     3.1367e+06
chrypict	M_Rp	 206988	   26	 4502.7	 231591	-4.0333	 0.0746	  68.81	  63.05	 0.7171	-184.80	1425.57	 1.0332	     1.4434e-05	     3.8532e+06	     3.8532e+06
cicearie	P_Eu	 124585	   24	  609.6	   6226	-2.9905	 0.4267	  46.83	  48.24	 2.2863	-201.95	 606.22	 2.0070	     5.8705e-05	     1.7161e+06	     1.7162e+06
cimelect	M_In	  76037	   29	 1234.8	 911902	-2.9826	 0.5199	  18.64	  42.47	 5.9525	  22.64	 444.23	 0.5978	     7.9591e-05	     1.0465e+06	     1.0466e+06
cioninte	M_Ch	 112640	   16	  490.8	   5348	-2.9975	 0.1139	  24.16	  37.07	 3.4600	-180.42	 482.64	 2.8385	     9.9233e-05	     1.5567e+06	     1.5567e+06
citrclem	P_Eu	 103998	   16	  450.7	   3454	-2.8417	 0.3903	-2737.6	2831.39	174.279	-249.13	 531.54	 2.4725	     1.3455e-04	     1.3594e+06	     1.3595e+06
citrlana	P_Eu	  23407	   16	  660.2	   7940	-2.9946	 0.4446	  44.40	  49.40	 2.4897	-164.99	 589.62	 1.7957	     1.3665e-04	     3.2297e+05	     3.2303e+05
citrsine	P_Eu	  98751	   16	  439.3	   3267	-2.8275	 0.3876	-2737.7	2831.56	170.110	-257.98	 523.55	 2.5191	     1.2967e-04	     1.2891e+06	     1.2892e+06
cladfulv	F_As	  16406	   23	   72.3	   1352	-1.8947	 0.7064	  26.25	  25.93	 5.9617	   3.92	  84.19	 1.4654	     4.6283e-04	     1.4331e+05	     1.4336e+05
cladgray	F_As	  25993	   16	   79.7	   1660	-2.0398	 0.7019	  32.31	  20.62	 3.4676	 -23.88	 115.46	 1.5221	     3.3262e-04	     2.4392e+05	     2.4397e+05
clatelyn	F_As	  24094	   16	   72.9	    722	-1.8897	 0.6797	  32.40	  18.34	 4.1881	 -14.62	  94.48	 2.0213	     3.4305e-04	     2.0954e+05	     2.0960e+05
clavpyxi	F_Ba	  83550	   16	   61.2	    399	-1.5802	 0.8883	  -9.21	  62.32	13.3141	  -9.22	  75.98	 1.8328	     4.2191e-04	     6.0786e+05	     6.0792e+05
clavspec	F_Ba	  74818	   16	   77.5	    682	-1.8751	 0.8789	  30.89	  29.43	 3.4429	 -20.43	 107.36	 1.6878	     2.3845e-04	     6.4605e+05	     6.4612e+05
clonsine	M_Pl	  78535	   21	 3513.3	  36906	-3.8593	 0.1768	  22.83	  49.12	 0.7376	-1190.5	2827.15	 2.0807	     6.4115e-05	     1.3934e+06	     1.3935e+06
cluphare	M_Fs	 202970	   17	 1165.2	  43471	-3.4143	 0.2062	  67.61	  58.20	 1.0573	 -36.75	 465.58	 1.1246	     2.9154e-05	     3.1945e+06	     3.1945e+06
coccimmi	F_As	  21762	   20	   91.9	    443	-2.0377	 0.6938	  28.40	  30.58	 3.3448	 -91.75	 182.43	 3.8388	     3.6038e-04	     2.0422e+05	     2.0428e+05
cochcarb	F_As	  19729	   17	   73.0	    725	-1.8935	 0.7092	  34.99	  16.81	 3.2313	  -7.74	  84.61	 1.8787	     4.6906e-04	     1.7209e+05	     1.7214e+05
cochhete	F_As	  18045	   18	   79.8	    968	-1.9941	 0.6956	  37.02	  15.40	 2.5533	 -18.35	  98.00	 1.7773	     4.5195e-04	     1.6558e+05	     1.6564e+05
cochluna	F_As	  18180	   19	   73.7	    851	-1.9046	 0.7254	  33.24	  18.87	 3.5174	  -6.85	  90.50	 1.7774	     4.1641e-04	     1.5950e+05	     1.5955e+05
cochmiya	F_As	  19542	   16	   73.4	    732	-1.9012	 0.7105	  35.47	  16.43	 3.0824	  -8.53	  85.31	 1.8752	     4.9737e-04	     1.7103e+05	     1.7109e+05
cochsati	F_As	  21704	   17	   73.9	    661	-1.9068	 0.7651	  37.30	  14.86	 2.5797	 -55.34	 144.80	 2.4084	     4.5855e-04	     1.9069e+05	     1.9075e+05
cochvict	F_As	  20255	   17	   73.2	    739	-1.9012	 0.7033	  34.91	  16.89	 3.2407	  -8.01	  84.38	 1.8692	     4.5724e-04	     1.7737e+05	     1.7742e+05
coemreve	F_Fu	   5852	   16	  300.3	   3003	-2.7825	 0.7955	 -79.38	 175.25	 3.1677	-247.92	 698.65	 2.4178	     9.8619e-04	     7.5661e+04	     7.5707e+04
colistri	M_Av	 106749	   29	 1862.9	  33286	-3.6370	 0.0970	  63.75	  38.59	 1.1589	-206.61	 962.91	 1.4655	     3.0771e-05	     1.7874e+06	     1.7875e+06
collerem	F_As	      1	 1817	  454.2	      9	-3.5202	 0.2133	-150.28	 393.13	 1.8174	-7374.7	8498.69	13.1097	     9.9971e-01	     3.0286e+01	     1.6286e+01
collfalc	F_As	  30537	   16	   93.6	    902	-2.0979	 0.7110	  35.20	  23.77	 2.3082	 -10.88	  94.62	 1.8019	     2.9358e-04	     2.9490e+05	     2.9495e+05
collgram	F_As	  20777	   19	   83.5	    496	-1.9607	 0.8103	  36.44	  21.07	 2.3361	 -55.96	 144.90	 2.8050	     4.1850e-04	     1.8756e+05	     1.8762e+05
collhigg	F_As	  23065	   17	   87.5	    536	-2.0057	 0.8286	  37.26	  23.03	 2.0040	 -16.78	  89.69	 2.1744	     3.2314e-04	     2.1303e+05	     2.1309e+05
collsome	F_As	  30020	   16	   91.2	    970	-2.0536	 0.7881	  37.39	  20.81	 2.0933	  -8.32	 106.64	 1.7111	     3.0198e-04	     2.8404e+05	     2.8409e+05
collsubl	F_As	  30263	   16	   89.8	   1006	-2.0449	 0.8033	  37.11	  20.93	 2.1419	 -12.97	 116.96	 1.7113	     2.2336e-04	     2.8492e+05	     2.8498e+05
collzoys	F_As	  31236	   17	   91.2	    825	-2.0639	 0.7049	  35.28	  22.65	 2.4676	 -10.85	  95.20	 1.8836	     2.6046e-04	     2.9698e+05	     2.9704e+05
coloango	M_Mm	 196172	   29	 4819.9	 313160	-4.0332	 0.2092	  64.78	  73.74	 0.7095	-226.57	1705.25	 0.9933	     1.8067e-05	     3.6433e+06	     3.6433e+06
colulivi	M_Av	 139150	   29	 2172.4	  76344	-3.7300	 0.0968	  52.49	  42.59	 1.6417	-120.04	 893.43	 1.1673	     2.3059e-05	     2.3883e+06	     2.3884e+06
condcris	M_Mm	 169482	   30	 3159.7	 143745	-3.8645	 0.1908	  60.83	  57.64	 0.8209	-188.38	1275.06	 1.0892	     2.2267e-05	     3.0208e+06	     3.0209e+06
conicoro	F_En	  18182	   17	   56.5	   1038	-1.5577	 0.8606	 -23.50	  73.59	20.3740	   8.31	  52.46	 1.1116	     4.4653e-04	     1.3024e+05	     1.3029e+05
conilign	F_As	  28784	   16	   79.7	   1169	-2.0032	 0.7510	  25.30	  32.97	 4.1401	 -12.42	  89.86	 1.5129	     2.0341e-04	     2.6568e+05	     2.6574e+05
conipute	F_Ba	  78091	   16	   65.6	    606	-1.7432	 0.8505	  18.95	  34.87	 6.0845	 -16.62	  95.37	 1.8022	     1.9871e-04	     6.2684e+05	     6.2690e+05
conispec	F_As	  23495	   17	   82.3	    950	-1.9959	 0.7930	  27.54	  31.67	 3.6855	 -28.19	 127.98	 1.8251	     2.7414e-04	     2.1600e+05	     2.1605e+05
conithro	F_En	  27154	   19	   60.4	    359	-1.6498	 0.9204	  28.25	  21.65	 3.6843	  -5.22	  67.50	 1.6284	     3.4533e-04	     2.0624e+05	     2.0629e+05
copiflor	M_In	  58358	   16	  457.8	 187159	-2.8558	 0.5215	 -69.83	 144.79	14.1534	  23.36	 276.64	 0.6991	     1.0794e-04	     7.6808e+05	     7.6815e+05
coprcine	F_Ba	  61864	   21	   64.0	    583	-1.7110	 0.8145	   5.53	  47.94	10.2829	 -16.58	  94.52	 1.9493	     4.3299e-04	     4.8722e+05	     4.8728e+05
cordmili	F_As	  18852	   16	   88.8	   1686	-2.1545	 0.6149	  12.75	  43.13	 5.2355	  -8.12	  85.42	 1.4519	     4.8241e-04	     1.8706e+05	     1.8712e+05
cortglau	F_Ba	  96044	   16	   63.2	    768	-1.6852	 0.8662	  -3.91	  57.85	10.9720	  -3.51	  69.63	 1.3588	     2.9031e-04	     7.4546e+05	     7.4552e+05
corvbrac	M_Av	 133296	   30	 2038.3	  70157	-3.7029	 0.0931	  56.39	  36.15	 1.6321	-118.01	 848.56	 1.1769	     2.3798e-05	     2.2699e+06	     2.2700e+06
corvcorn	M_Av	 151315	   17	 2321.8	 109430	-3.7636	 0.0864	  55.44	  39.83	 1.6761	 -65.56	 831.09	 1.0665	     2.0588e-05	     2.6224e+06	     2.6225e+06
corycass	F_As	  31892	   16	   70.2	    669	-1.8839	 0.7166	  33.11	  17.95	 3.5969	 -27.43	 102.86	 2.1063	     4.0898e-04	     2.7657e+05	     2.7663e+05
cotevest	M_In	  37406	   16	  591.7	  30089	-2.9594	 0.4330	 -24.64	  98.81	 7.7951	 -24.37	 345.89	 1.0582	     1.1437e-04	     5.0866e+05	     5.0872e+05
cotujapo	M_Av	 194026	   23	 2214.1	 121896	-3.7234	 0.1446	  52.90	  42.18	 1.4039	 -51.29	 792.27	 1.0205	     1.8335e-05	     3.3256e+06	     3.3257e+06
crasgiga	M_Mo	 375440	   16	  994.3	  31031	-3.3283	 0.3182	  66.32	  70.69	 0.9901	 -38.31	 462.65	 1.2074	     3.5331e-05	     5.7447e+06	     5.7448e+06
cricgris	M_Mm	 171869	   27	 3326.6	 135018	-3.8861	 0.1950	  63.94	  52.28	 0.8256	-215.02	1432.91	 1.1303	     2.3297e-05	     3.0702e+06	     3.0703e+06
critfasc	O_Eu	      1	10870	 2717.5	 226961	-4.2321	 0.2001	 -84.63	 247.15	 1.8962	 322.70	3074.80	 1.1795	     9.9998e-01	     3.5361e+01	     2.1361e+01
cronquer	F_Ba	  54963	   16	  107.1	    826	-2.0850	 0.9142	   4.28	  74.53	 4.5967	-113.40	 249.19	 2.1217	     1.4651e-04	     5.2829e+05	     5.2836e+05
cryphomi	O_Al	      1	   44	   11.0	      0	-1.3956	 0.8998	 -11.49	  57.05	21.3674	  19.78	  47.60	 0.7664	     8.9630e-01	     1.8219e+01	     4.2185e+00
crypmuri	O_Al	   1428	   21	   95.8	    551	-2.0761	 0.7010	  16.29	  47.82	 4.4668	 -57.40	 148.71	 2.8990	     1.7669e-03	     1.3673e+04	     1.3710e+04
crypneof	F_Ba	  34649	   19	   64.9	    435	-1.7489	 0.7620	  10.14	  42.32	 8.0568	   1.69	  63.39	 2.0045	     3.8571e-04	     2.7916e+05	     2.7922e+05
cryppara	O_Ch	      2	   62	   50.0	      1	-1.9609	 0.9272	  30.03	  35.73	 2.9076	 -56.26	 166.50	 2.1970	     4.8280e-01	     3.1469e+01	     2.2321e+01
crypparf	F_As	  22429	   16	  118.5	    910	-2.2736	 0.5240	 -25.86	  98.08	 5.8231	 -17.81	  99.12	 2.0351	     5.0846e-04	     2.3494e+05	     2.3500e+05
crypparv	O_Al	    265	   30	  135.0	   3427	-2.5084	 0.0000	  43.29	  -0.84	15.7843	  12.03	  54.18	 1.2781	     8.7295e-03	     2.9686e+03	     2.9937e+03
crypvish	F_Ba	  37615	   19	   68.7	    549	-1.6803	 0.9134	 -38.04	  96.66	15.0942	 -16.68	 102.17	 1.6493	     4.8242e-04	     2.9045e+05	     2.9051e+05
cucuberb	F_As	  23936	   16	   70.1	    661	-1.8530	 0.6937	  18.25	  32.79	 7.3181	  -9.85	  87.71	 2.0193	     4.1831e-04	     2.0445e+05	     2.0450e+05
cucucano	M_Av	 136426	   30	 2199.1	  71728	-3.7274	 0.0963	  55.84	  38.69	 1.5479	-131.79	 913.41	 1.1899	     2.3561e-05	     2.3432e+06	     2.3433e+06
cucumelo	P_Eu	 110558	   18	  626.4	   8870	-3.0043	 0.4512	  44.46	  49.43	 2.3715	-165.02	 589.58	 1.7198	     5.1457e-05	     1.5317e+06	     1.5318e+06
